web-scraper-order,web-scraper-start-url,link,link-href
1589873061-1034,https://www.washingtonpost.com/politics/?nid=top_nav_politics,What’s happening in states that reopened their economies? It’s complicated.,https://www.washingtonpost.com/politics/2020/05/13/whats-happening-states-that-reopened-their-economies-its-complicated/
1589873061-1066,https://www.washingtonpost.com/politics/?nid=top_nav_politics,How much of Trump’s presidency has he spent tweeting?,https://www.washingtonpost.com/politics/2020/05/12/how-much-trumps-presidency-has-he-spent-tweeting/
1589873061-988,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Drug promoted by Trump as coronavirus ‘game changer’ increasingly linked to deaths,https://www.washingtonpost.com/politics/drug-promoted-by-trump-as-coronavirus-game-changer-increasingly-linked-to-deaths/2020/05/15/85d024fe-96bd-11ea-9f5e-56d8239bf9ad_story.html
1589873061-1104,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Top Trump economic advisers say unemployment rate could surpass 20 percent, job market could worsen",https://www.washingtonpost.com/politics/top-trump-economic-advisers-say-unemployment-rate-could-surpass-20-percent-job-market-could-worsen/2020/05/10/3547c296-92e2-11ea-91d7-cf4423d47683_story.html
1589873061-1017,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Lots of talk — but so far no action — about second $1,200 stimulus check for U.S. households",https://www.washingtonpost.com/us-policy/2020/05/14/treasury-coronavirus-second-stimulus-check-1200/
1589873061-1032,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"As Biden veep search ramps up, Harris and Klobuchar get a close look",https://www.washingtonpost.com/politics/as-biden-veep-search-ramps-up-harris-and-klobuchar-get-a-close-look/2020/05/13/a11e68fe-952a-11ea-82b4-c8db161ff6e5_story.html
1589873061-1027,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Power Up: ‘We missed early warning signals’ on coronavirus, ousted vaccine official will testify",https://www.washingtonpost.com/politics/power-up-we-missed-early-warning-signals-on-coronavirus-ousted-vaccine-official-will-testify/2020/05/14/908b3075-529b-4949-af96-f39b04e255ff_story.html
1589873061-1119,https://www.washingtonpost.com/politics/?nid=top_nav_politics,A Fox News host worries the Ahmaud Arbery killing could become a ‘racial situation’,https://www.washingtonpost.com/politics/2020/05/08/fox-news-host-worries-that-ahmaud-arbery-killing-could-become-racial-situation/
1589873061-1094,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"The latest allegation of William Barr’s malfeasance, explained",https://www.washingtonpost.com/politics/2020/05/11/latest-allegation-william-barrs-malfeasance-explained/
1589873061-1076,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Two big warning signs for Trump in the new coronavirus poll — signs he doesn’t seem to want to see,https://www.washingtonpost.com/politics/2020/05/12/2-big-warning-signs-trump-new-coronavirus-poll-signs-he-doesnt-seem-want-see/
1589873061-1122,https://www.washingtonpost.com/politics/?nid=top_nav_politics,A top aide to Vice President Pence tests positive for coronavirus,https://www.washingtonpost.com/politics/a-top-aide-to-vice-president-pence-tests-positive-for-coronavirus/2020/05/08/7d80520c-914e-11ea-a0bc-4e9ad4866d21_story.html
1589873061-1043,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The partisan revolt against efforts to fight the virus isn’t as big as you might think,https://www.washingtonpost.com/politics/2020/05/13/partisan-revolt-against-efforts-fight-virus-isnt-big-you-might-think/
