web-scraper-order,web-scraper-start-url,link,link-href
"1589912241-5019","https://www.usnews.com/news/national-news","Eastern U.S. Expecting Historic Cold, Snow","https://www.usnews.com/news/national-news/articles/2020-05-08/record-cold-thundersnow-bomb-cyclone-forecast-for-eastern-us-over-mothers-day-weekend"
"1589912241-4939","https://www.usnews.com/news/national-news","Officials Release Edited Coronavirus Reopening Guidance","https://www.usnews.com/news/business/articles/2020-05-14/officials-release-edited-coronavirus-reopening-guidance"
"1589912241-5070","https://www.usnews.com/news/national-news","Reopenings Put Jobless Benefits At Risk","https://www.usnews.com/news/national-news/articles/2020-05-05/unemployment-benefits-up-in-the-air-for-high-risk-workers-as-states-reopen"
"1589912241-5005","https://www.usnews.com/news/national-news","U.S. Coronavirus Deaths to Eclipse 137K by August","https://www.usnews.com/news/economy/articles/2020-05-11/report-us-coronavirus-deaths-to-eclipse-137k-by-august"
"1589912241-4932","https://www.usnews.com/news/national-news","Paris Prepares for a Summer Without Tourists","https://www.usnews.com/news/cities/articles/2020-05-15/as-france-slowly-lifts-its-coronavirus-lockdowns-paris-prepares-for-a-summer-without-tourists"
"1589912241-5074","https://www.usnews.com/news/national-news","Photos: Feeding America","https://www.usnews.com/news/national-news/photos/2020/05/05/feeding-america-food-banks-see-coronavirus-related-surge-in-demand"
"1589912241-5039","https://www.usnews.com/news/national-news","Will Expanded Telehealth Survive in Rural America?","https://www.usnews.com/news/healthiest-communities/articles/2020-05-07/telehealth-a-boost-for-rural-america-during-coronavirus-pandemic"
"1589912241-4911","https://www.usnews.com/news/national-news","WHO Agrees to Virus Response Probe","https://www.usnews.com/news/world-report/articles/2020-05-18/who-agrees-to-independent-review-of-coronavirus-pandemic-response"
"1589912241-5051","https://www.usnews.com/news/national-news","WHO, China Discussing Mission on Virus Origin","https://www.usnews.com/news/world-report/articles/2020-05-06/who-china-in-discussions-to-investigate-origin-of-coronavirus"
"1589912241-5002","https://www.usnews.com/news/national-news","New York to Begin Phased Reopening","https://www.usnews.com/news/national-news/articles/2020-05-11/select-new-york-regions-to-begin-phased-reopening-this-weekend"
"1589912241-4998","https://www.usnews.com/news/national-news","Wolf: 'Cowardly' Counties 'Choosing to Desert' Virus Fight","https://www.usnews.com/news/best-states/pennsylvania/articles/2020-05-11/wolf-administration-warns-businesses-defying-shutdown-order"
"1589912241-4950","https://www.usnews.com/news/national-news","Trump Threatens China ‘Cut Off’","https://www.usnews.com/news/economy/articles/2020-05-14/trump-threatens-to-cut-off-relationship-with-china-claims-coronavirus-proved-trump-was-right"
"1589912241-5033","https://www.usnews.com/news/national-news","The Photos You Should See - May 2020","https://www.usnews.com/news/the-report/photos/2020/05/07/photos-you-should-see-coronavirus-lockdowns-reopening-countries-unemployment-rates"
"1589912241-4994","https://www.usnews.com/news/national-news","Trump: Test Count Will Top 10M This Week","https://www.usnews.com/news/national-news/articles/2020-05-11/trump-announces-11b-for-state-coronavirus-testing-says-test-count-will-top-10m-this-week"
"1589912241-5023","https://www.usnews.com/news/national-news","Jobless Rate Spikes to 14.7%","https://www.usnews.com/news/national-news/articles/2020-05-08/unemployment-highest-since-great-depression-as-coronavirus-collapses-labor-market"
"1589912241-5092","https://www.usnews.com/news/national-news","New York Tests 15K for Virus Antibodies","https://www.usnews.com/news/national-news/articles/2020-05-02/new-york-gov-andrew-cuomo-says-15-000-tested-for-coronavirus-antibodies"
"1589912241-4953","https://www.usnews.com/news/national-news","Nearly 3M More Jobless Claims Filed","https://www.usnews.com/news/economy/articles/2020-05-14/nearly-3-million-more-jobless-claims-filed-as-coronavirus-fueled-crisis-escalates"
"1589912241-5081","https://www.usnews.com/news/national-news","Senate Can’t Release Biden Personnel Records","https://www.usnews.com/news/elections/articles/2020-05-04/senate-cant-release-joe-bidens-personnel-records"
"1589912241-4969","https://www.usnews.com/news/national-news","Fed Chair Warns of Slow Coronavirus Recovery","https://www.usnews.com/news/economy/articles/2020-05-13/fed-chair-warns-of-slow-coronavirus-recovery-balks-at-negative-interest-rates"
"1589912241-4970","https://www.usnews.com/news/national-news","Pivoting During a Pandemic","https://www.usnews.com/news/healthiest-communities/articles/2020-05-13/how-a-specialty-hospital-in-new-york-city-pivoted-during-covid-19"
"1589912241-5075","https://www.usnews.com/news/national-news","Liability Looms Over Next Virus Stimulus","https://www.usnews.com/news/economy/articles/2020-05-05/liability-protection-looms-over-next-coronavirus-stimulus-package"
